date,year,type,avg_price,size,nb_sold
2016-11-27,2016,organic,2.01,extra_large,6368.24
2016-11-20,2016,organic,1.87,small,8430.18
2016-11-13,2016,organic,1.85,large,6659.43
2016-11-06,2016,organic,1.85,extra_large,9449.44
2016-10-30,2016,organic,1.83,small,6665.23
2016-10-23,2016,organic,1.69,large,7710.74
2016-10-16,2016,organic,1.69,extra_large,7029.2
2016-10-09,2016,organic,1.65,small,7318.95
2016-10-02,2016,organic,1.87,large,5078.45
2016-09-25,2016,organic,1.81,extra_large,7317.57
2016-09-18,2016,organic,1.85,small,6333.3
2016-09-11,2016,organic,1.77,large,9794.78
2016-09-04,2016,organic,1.83,extra_large,8542.86
2016-08-28,2016,organic,1.79,small,8417.78
2016-08-21,2016,organic,1.83,large,8429.76
2016-08-14,2016,organic,1.84,extra_large,5117.01
2016-08-07,2016,organic,1.65,small,5111.4
2016-07-31,2016,organic,1.68,large,6646.53
2016-07-24,2016,organic,1.72,extra_large,6371.87
2016-07-17,2016,organic,1.76,small,6456.44
2016-07-10,2016,organic,1.87,large,5467.68
2016-07-03,2016,organic,1.88,extra_large,4957.57
2016-06-26,2016,organic,1.72,small,5131.6
2016-06-19,2016,organic,1.78,large,4835.56
2016-06-12,2016,organic,1.7,extra_large,5406.7
2016-06-05,2016,organic,1.58,small,5309.03
2016-05-29,2016,organic,1.8,large,4266.46
2016-05-22,2016,organic,1.33,extra_large,4748.18
2016-05-15,2016,organic,1.66,small,2025.22
2016-05-08,2016,organic,1.65,large,2273.06
2016-05-01,2016,organic,1.59,extra_large,2116.41
2016-04-24,2016,organic,1.61,small,1891.06
2016-04-17,2016,organic,1.49,large,2948.79
2016-04-10,2016,organic,1.33,extra_large,3985.66
2016-04-03,2016,organic,1.73,small,1074.59
2016-03-27,2016,organic,1.43,large,2887.55
2016-03-20,2016,organic,1.42,extra_large,2043.82
2016-03-13,2016,organic,1.54,small,2151.51
2016-03-06,2016,organic,1.79,large,448.28
2016-02-28,2016,organic,1.71,extra_large,931.6
2016-02-21,2016,organic,1.76,small,682.2
2016-02-14,2016,organic,1.59,large,1666.67
2016-02-07,2016,organic,1.54,extra_large,2210.29
2016-01-31,2016,organic,1.56,small,2462.96
2016-01-24,2016,organic,1.59,large,2510.84
2016-01-17,2016,organic,1.66,extra_large,1464.78
2016-01-10,2016,organic,1.59,small,2777.4
2016-01-03,2016,organic,1.68,large,1749.76
2016-12-25,2016,organic,1.66,extra_large,2309.03
2016-12-18,2016,organic,1.61,small,2447.5
2016-12-11,2016,organic,1.58,large,3248.98
2016-12-04,2016,organic,1.3,extra_large,4433.69
2016-11-27,2016,organic,1.27,small,4279.35
2016-11-20,2016,organic,1.1,large,6400.58
2016-11-13,2016,organic,1.61,extra_large,4314.26
2016-11-06,2016,organic,1.16,small,9008.89
2016-10-30,2016,organic,1.76,large,2268.05
2016-10-23,2016,organic,1.16,extra_large,7304.58
2016-10-16,2016,organic,1.39,small,4248.78
2016-10-09,2016,organic,1.25,large,6479.95
2016-10-02,2016,organic,1.79,extra_large,2399.97
2016-09-25,2016,organic,1.54,small,5891.05
2016-09-18,2016,organic,1.52,large,5348.99
2016-09-11,2016,organic,1.24,extra_large,6647.03
2016-09-04,2016,organic,1.29,small,6021.11
2016-08-28,2016,organic,1.32,large,5083.4
2016-08-21,2016,organic,1.56,extra_large,4417.98
2016-08-14,2016,organic,1.43,small,4944.63
2016-08-07,2016,organic,1.33,large,6604.22
2016-07-31,2016,organic,1.39,extra_large,4315.88
2016-07-24,2016,organic,1.44,small,3776.72
2016-07-17,2016,organic,1.5,large,4576.43
2016-07-10,2016,organic,1.41,extra_large,3113.92
2016-07-03,2016,organic,1.44,small,2339.58
2016-06-26,2016,organic,1.19,large,4288.54
2016-06-19,2016,organic,1.2,extra_large,4097.7
2016-06-12,2016,organic,1.16,small,4872.85
2016-06-05,2016,organic,0.95,large,6217.42
2016-05-29,2016,organic,1.05,extra_large,5733.79
2016-05-22,2016,organic,1.03,small,6061.6
2016-05-15,2016,organic,1.37,large,2478.51
2016-05-08,2016,organic,1.36,extra_large,3191.72
2016-05-01,2016,organic,1.37,small,3550.96
2016-04-24,2016,organic,1.41,large,4157.22
2016-04-17,2016,organic,1.19,extra_large,5113.79
2016-04-10,2016,organic,0.93,small,7689.15
2016-04-03,2016,organic,1.35,large,2809.3
2016-03-27,2016,organic,1.14,extra_large,5610.65
2016-03-20,2016,organic,1,small,5197.9
2016-03-13,2016,organic,1.23,large,3170.32
2016-03-06,2016,organic,1.54,extra_large,1086.25
2016-02-28,2016,organic,1.41,small,1765.03
2016-02-21,2016,organic,1.48,large,1198.78
2016-02-14,2016,organic,1.29,extra_large,2545.97
2016-02-07,2016,organic,1.34,small,1948.52
2016-01-31,2016,organic,1.35,large,2104.22
2016-01-24,2016,organic,1.45,extra_large,2233.83
2016-01-17,2016,organic,1.4,small,1576.14
2016-01-10,2016,organic,1.35,large,3240.98
2016-01-03,2016,organic,1.45,extra_large,2341.64
2016-12-25,2016,organic,1.68,small,1512.18
2016-12-18,2016,organic,1.5,large,1917.78
2016-12-11,2016,organic,1.39,extra_large,3497.01
2016-12-04,2016,organic,1.16,small,4516.49
2016-11-27,2016,organic,1.1,large,4292.02
2016-11-20,2016,organic,0.98,extra_large,6741.58
2016-11-13,2016,organic,1.17,small,6501.64
2016-11-06,2016,organic,0.96,large,10233.95
2016-10-30,2016,organic,1.77,extra_large,2079.89
2016-10-23,2016,organic,0.97,small,8851.5
2016-10-16,2016,organic,1.15,large,5254.52
2016-10-09,2016,organic,1.02,extra_large,8818.44
2016-10-02,2016,organic,1.69,small,2183.47
2016-09-25,2016,organic,1.34,large,6742.81
2016-09-18,2016,organic,1.52,extra_large,4280.5
2016-09-11,2016,organic,1.08,small,8126.73
2016-09-04,2016,organic,1.15,large,7950.47
2016-08-28,2016,organic,1.05,extra_large,7310.87
2016-08-21,2016,organic,1.41,small,5876.33
2016-08-14,2016,organic,1.26,large,5362.54
2016-08-07,2016,organic,1.19,extra_large,7535.96
2016-07-31,2016,organic,1.2,small,4695.24
2016-07-24,2016,organic,1.51,large,2769.52
2016-07-17,2016,organic,1.49,extra_large,3753.19
2016-07-10,2016,organic,1.33,small,4041.14
2016-07-03,2016,organic,1.52,large,2330.35
2016-06-26,2016,organic,1.19,extra_large,5145.46
2016-06-19,2016,organic,1.18,small,5124.42
2016-06-12,2016,organic,1.21,large,6460.53
2016-06-05,2016,organic,0.89,extra_large,8170.54
2016-05-29,2016,organic,0.96,small,5746.46
2016-05-22,2016,organic,0.79,large,8293.32
2016-05-15,2016,organic,1.35,extra_large,2053.46
2016-05-08,2016,organic,1.36,small,2970.36
2016-05-01,2016,organic,1.35,large,2855.78
2016-04-24,2016,organic,1.4,extra_large,3059.3
2016-04-17,2016,organic,1.06,small,5092.87
2016-04-10,2016,organic,0.81,large,9741.83
2016-04-03,2016,organic,1.31,extra_large,3500.78
2016-03-27,2016,organic,0.99,small,6722.09
2016-03-20,2016,organic,0.94,large,5879.29
2016-03-13,2016,organic,1.22,extra_large,3454.02
2016-03-06,2016,organic,1.55,small,565.69
2016-02-28,2016,organic,1.29,large,1342.75
2016-02-21,2016,organic,1.38,extra_large,1109.01
2016-02-14,2016,organic,1.21,small,3466.1
2016-02-07,2016,organic,1.29,large,2451.34
2016-01-31,2016,organic,1.33,extra_large,2573.62
2016-01-24,2016,organic,1.55,small,1679.44
2016-01-17,2016,organic,1.37,large,1786
2016-01-10,2016,organic,1.28,extra_large,3291.18
2016-01-03,2016,organic,1.24,small,2639.1
2016-12-25,2016,organic,2.41,large,247.7
2016-12-18,2016,organic,2.36,extra_large,214.66
2016-12-11,2016,organic,2.46,small,285.61
2016-12-04,2016,organic,2.52,large,462.37
2016-11-27,2016,organic,2.61,extra_large,447.79
2016-11-20,2016,organic,2.54,small,1187.5
2016-11-13,2016,organic,2.65,large,1007.52
2016-11-06,2016,organic,2.82,extra_large,497.04
2016-10-30,2016,organic,2.44,small,510.49
2016-10-23,2016,organic,2.23,large,668.16
2016-10-16,2016,organic,2.13,extra_large,433.2
2016-10-09,2016,organic,2.39,small,320.2
2016-10-02,2016,organic,2.33,large,288.61
2016-09-25,2016,organic,2.18,extra_large,257.84
2016-09-18,2016,organic,2.17,small,353.55
2016-09-11,2016,organic,2.19,large,348.76
2016-09-04,2016,organic,2.19,extra_large,379.8
2016-08-28,2016,organic,2.23,small,359.99
2016-08-21,2016,organic,2.19,large,307.86
2016-08-14,2016,organic,1.96,extra_large,277.32
2016-08-07,2016,organic,2.2,small,339.92
2016-07-31,2016,organic,2.19,large,307.81
2016-07-24,2016,organic,2.15,extra_large,326.13
2016-07-17,2016,organic,2.14,small,310.7
2016-07-10,2016,organic,2.13,large,341.63
2016-07-03,2016,organic,2.13,extra_large,363.83
2016-06-26,2016,organic,1.79,small,591.46
2016-06-19,2016,organic,2.13,large,241.55
2016-06-12,2016,organic,2.11,extra_large,163.9
2016-06-05,2016,organic,2.08,small,327.55
2016-05-29,2016,organic,1.99,large,388.18
2016-05-22,2016,organic,2.01,extra_large,202.05
2016-05-15,2016,organic,1.72,small,599.98
2016-05-08,2016,organic,1.4,large,138.9
2016-05-01,2016,organic,1.41,extra_large,428.58
2016-04-24,2016,organic,2.01,small,319.44
2016-04-17,2016,organic,1.95,large,412.54
2016-04-10,2016,organic,2.05,extra_large,323.74
2016-04-03,2016,organic,2.03,small,203.07
2016-03-27,2016,organic,2.07,large,334.71
2016-03-20,2016,organic,1.96,extra_large,233.8
2016-03-13,2016,organic,2.04,small,170.85
2016-03-06,2016,organic,1.88,large,676.51
2016-02-28,2016,organic,2.01,extra_large,337.53
2016-02-21,2016,organic,2.04,small,244.66
2016-02-14,2016,organic,1.98,large,151.38
2016-02-07,2016,organic,1.72,extra_large,276.81
2016-01-31,2016,organic,1.73,small,719.99
2016-01-24,2016,organic,1.73,large,291.56
2016-01-17,2016,organic,1.72,extra_large,133.49
2016-01-10,2016,organic,1.68,small,298.6
2016-01-03,2016,organic,1.68,large,231.69
2016-12-25,2016,organic,1.43,extra_large,3770.31
2016-12-18,2016,organic,1.63,small,1982.31
2016-12-11,2016,organic,1.49,large,3513.88
2016-12-04,2016,organic,2.06,extra_large,1408.32
2016-11-27,2016,organic,2.12,small,2177.68
2016-11-20,2016,organic,2.22,large,1680.79
2016-11-13,2016,organic,2.1,extra_large,2887.4
2016-11-06,2016,organic,2.51,small,2431.23
2016-10-30,2016,organic,2.74,large,545.67
2016-10-23,2016,organic,2.73,extra_large,893.14
2016-10-16,2016,organic,2.28,small,1176.76
2016-10-09,2016,organic,2.22,large,1673.31
2016-10-02,2016,organic,1.99,extra_large,3658.53
2016-09-25,2016,organic,2.35,small,737.62
2016-09-18,2016,organic,2.15,large,788.94
2016-09-11,2016,organic,1.59,extra_large,2864.93
2016-09-04,2016,organic,1.79,small,5117.67
2016-08-28,2016,organic,1.89,large,3494.9
2016-08-21,2016,organic,1.92,extra_large,1995.19
2016-08-14,2016,organic,1.91,small,3337.33
2016-08-07,2016,organic,1.48,large,10264.85
2016-07-31,2016,organic,1.97,extra_large,2280.14
2016-07-24,2016,organic,1.69,small,5474.61
2016-07-17,2016,organic,1.91,large,2981.59
2016-07-10,2016,organic,1.43,extra_large,9927.64
2016-07-03,2016,organic,1.49,small,7638.42
2016-06-26,2016,organic,1.52,large,5712.55
2016-06-19,2016,organic,1.46,extra_large,7703.27
2016-06-12,2016,organic,1.45,small,4273.61
2016-06-05,2016,organic,1.52,large,5198.3
2016-05-29,2016,organic,1.44,extra_large,6690.5
2016-05-22,2016,organic,1.15,small,8771.49
2016-05-15,2016,organic,1.53,large,4667.18
2016-05-08,2016,organic,1.37,extra_large,9842.42
2016-05-01,2016,organic,1.37,small,6976.32
2016-04-24,2016,organic,1.22,large,8550.35
2016-04-17,2016,organic,1.29,extra_large,6322.21
2016-04-10,2016,organic,1.23,small,8592.61
2016-04-03,2016,organic,1.25,large,6953.87
2016-03-27,2016,organic,1.35,extra_large,5725.56
2016-03-20,2016,organic,1.4,small,4506.1
2016-03-13,2016,organic,1.38,large,6112.61
2016-03-06,2016,organic,1.21,extra_large,7811.52
2016-02-28,2016,organic,1.12,small,12952.69
2016-02-21,2016,organic,1.25,large,7188.15
2016-02-14,2016,organic,1.42,extra_large,3949.86
2016-02-07,2016,organic,1.32,small,5360.19
2016-01-31,2016,organic,1.4,large,3426.75
2016-01-24,2016,organic,1.31,extra_large,5647.39
2016-01-17,2016,organic,1.46,small,4359.7
2016-01-10,2016,organic,1.32,large,5754.32
2016-01-03,2016,organic,1.41,extra_large,3067.93
2016-12-25,2016,organic,2.56,small,2234.76
2016-12-18,2016,organic,2.57,large,2309.1
2016-12-11,2016,organic,2.67,extra_large,3026.07
2016-12-04,2016,organic,2.67,small,3229.94
2016-11-27,2016,organic,2.88,large,2377.87
2016-11-20,2016,organic,2.94,extra_large,3686.28
2016-11-13,2016,organic,2.99,small,3384.34
2016-11-06,2016,organic,3.12,large,3105.97
2016-10-30,2016,organic,3.25,extra_large,3232.16
2016-10-23,2016,organic,2.93,small,2818.33
2016-10-16,2016,organic,2.34,large,3035.34
2016-10-09,2016,organic,2.72,extra_large,2745.08
2016-10-02,2016,organic,2.64,small,2934.01
2016-09-25,2016,organic,2.35,large,3196.25
2016-09-18,2016,organic,2.39,extra_large,2219.25
2016-09-11,2016,organic,2.37,small,2973.7
2016-09-04,2016,organic,2.38,large,2824.49
2016-08-28,2016,organic,2.38,extra_large,2720.56
2016-08-21,2016,organic,2.37,small,2343.2
2016-08-14,2016,organic,2.02,large,2249.63
2016-08-07,2016,organic,2.33,extra_large,2888.23
2016-07-31,2016,organic,2.29,small,1890.57
2016-07-24,2016,organic,2.37,large,1712.75
2016-07-17,2016,organic,2.3,extra_large,2624.24
2016-07-10,2016,organic,2.32,small,2159.11
2016-07-03,2016,organic,2.31,large,1894.33
2016-06-26,2016,organic,2.21,extra_large,2008.03
2016-06-19,2016,organic,2.31,small,1662.07
2016-06-12,2016,organic,2.25,large,2119.98
2016-06-05,2016,organic,2.3,extra_large,2188.72
2016-05-29,2016,organic,2.34,small,2189.8
2016-05-22,2016,organic,2.34,large,1732.76
2016-05-15,2016,organic,2.27,extra_large,1720.33
2016-05-08,2016,organic,1.32,small,2087.38
2016-05-01,2016,organic,1.33,large,1764.63
2016-04-24,2016,organic,2.21,extra_large,2093.74
2016-04-17,2016,organic,2.33,small,1624.45
2016-04-10,2016,organic,2.33,large,1798.81
2016-04-03,2016,organic,2.3,extra_large,1566.67
2016-03-27,2016,organic,2.23,small,1983.59
2016-03-20,2016,organic,2.33,large,1712.22
2016-03-13,2016,organic,2.27,extra_large,1744.95
2016-03-06,2016,organic,2.31,small,760.71
2016-02-28,2016,organic,2.29,large,31.28
2016-02-21,2016,organic,2.38,extra_large,59.69
2016-02-14,2016,organic,2.37,small,31.11
2016-02-07,2016,organic,1.93,large,62.12
2016-01-31,2016,organic,2.3,extra_large,124.03
2016-01-24,2016,organic,1.89,small,242.05
2016-01-17,2016,organic,1.95,large,124.26
2016-01-10,2016,organic,1.93,extra_large,317.14
2016-01-03,2016,organic,1.93,small,491.8
2016-12-25,2016,organic,0.81,large,64712.88
2016-12-18,2016,organic,1.08,extra_large,35057.15
2016-12-11,2016,organic,1.54,small,17490.48
2016-12-04,2016,organic,1.45,large,28232.73
2016-11-27,2016,organic,1.53,extra_large,26390.5
2016-11-20,2016,organic,1.59,small,29033.56
2016-11-13,2016,organic,2.28,large,9833.17
2016-11-06,2016,organic,1.69,extra_large,23597.98
2016-10-30,2016,organic,2.73,small,1424.42
2016-10-23,2016,organic,2.24,large,3250.25
2016-10-16,2016,organic,1.59,extra_large,21555.81
2016-10-09,2016,organic,1.73,small,13822.15
2016-10-02,2016,organic,1.45,large,25862.37
2016-09-25,2016,organic,1.69,extra_large,18379.07
2016-09-18,2016,organic,1.59,small,24457.33
2016-09-11,2016,organic,1.39,large,28324.57
2016-09-04,2016,organic,2.09,extra_large,2181.35
2016-08-28,2016,organic,2.24,small,606.73
2016-08-21,2016,organic,1.83,large,11004.17
2016-08-14,2016,organic,2.19,extra_large,2075.98
2016-08-07,2016,organic,1.81,small,12719.06
2016-07-31,2016,organic,1.34,large,31688.03
2016-07-24,2016,organic,1.95,extra_large,6683.07
2016-07-17,2016,organic,2.11,small,2960.08
2016-07-10,2016,organic,1.8,large,10438.4
2016-07-03,2016,organic,1.65,extra_large,16306.46
2016-06-26,2016,organic,1.74,small,7834.75
2016-06-19,2016,organic,1.75,large,1136.76
2016-06-12,2016,organic,1.87,extra_large,4142.73
2016-06-05,2016,organic,1.76,small,744.93
2016-05-29,2016,organic,1.62,large,8277.66
2016-05-22,2016,organic,1.55,extra_large,16310.78
2016-05-15,2016,organic,1.71,small,9594.58
2016-05-08,2016,organic,1.2,large,29925.06
2016-05-01,2016,organic,1.25,extra_large,25843.73
2016-04-24,2016,organic,1.31,small,21115.64
2016-04-17,2016,organic,1.51,large,17144.61
2016-04-10,2016,organic,0.89,extra_large,84463.9
2016-04-03,2016,organic,1.27,small,24475.07
2016-03-27,2016,organic,1.55,large,15268.19
2016-03-20,2016,organic,0.98,extra_large,62330.98
2016-03-13,2016,organic,1.18,small,35977.15
2016-03-06,2016,organic,1.22,large,21337.79
2016-02-28,2016,organic,1.46,extra_large,10832.35
2016-02-21,2016,organic,1.41,small,14878.5
2016-02-14,2016,organic,0.98,large,50778.37
2016-02-07,2016,organic,1.26,extra_large,19319.35
2016-01-31,2016,organic,1.36,small,19003.29
2016-01-24,2016,organic,1.47,large,13980.36
2016-01-17,2016,organic,1.26,extra_large,25585.68
2016-01-10,2016,organic,1.29,small,19989.76
2016-01-03,2016,organic,1.58,large,11544.55
2016-12-25,2016,organic,1.59,extra_large,3671.7
2016-12-18,2016,organic,1.5,small,4759.11
2016-12-11,2016,organic,1.49,large,5061.12
2016-12-04,2016,organic,1.69,extra_large,4458.78
2016-11-27,2016,organic,1.77,small,4279.86
2016-11-20,2016,organic,1.7,large,7495.25
2016-11-13,2016,organic,1.73,extra_large,7307.1
2016-11-06,2016,organic,1.67,small,6981.28
2016-10-30,2016,organic,1.73,large,4072.32
2016-10-23,2016,organic,1.4,extra_large,7353.05
2016-10-16,2016,organic,1.55,small,5022.38
2016-10-09,2016,organic,1.6,large,5310.77
2016-10-02,2016,organic,1.87,extra_large,3491.09
2016-09-25,2016,organic,1.81,small,3172.21
2016-09-18,2016,organic,1.66,large,5136.42
2016-09-11,2016,organic,1.6,extra_large,7522.48
2016-09-04,2016,organic,1.6,small,6611.26
2016-08-28,2016,organic,1.51,large,7706.56
2016-08-21,2016,organic,1.6,extra_large,7733.6
2016-08-14,2016,organic,1.61,small,7962.19
2016-08-07,2016,organic,1.42,large,9419.96
2016-07-31,2016,organic,1.58,extra_large,6579.61
2016-07-24,2016,organic,1.58,small,5901.32
2016-07-17,2016,organic,1.32,large,9075.35
2016-07-10,2016,organic,1.35,extra_large,6963.51
2016-07-03,2016,organic,1.23,small,6466.02
2016-06-26,2016,organic,1.24,large,7771.24
2016-06-19,2016,organic,1.21,extra_large,4917.65
2016-06-12,2016,organic,1.31,small,5484.99
2016-06-05,2016,organic,1.31,large,6246.61
2016-05-29,2016,organic,1.41,extra_large,5282.94
2016-05-22,2016,organic,1.45,small,6024.36
2016-05-15,2016,organic,1.48,large,6493.47
2016-05-08,2016,organic,1.55,extra_large,3552.46
2016-05-01,2016,organic,1.44,small,5213.76
2016-04-24,2016,organic,1.49,large,5759.99
2016-04-17,2016,organic,1.47,extra_large,4394.38
2016-04-10,2016,organic,1.34,small,4675.57
2016-04-03,2016,organic,1.37,large,4013.82
2016-03-27,2016,organic,1.41,extra_large,3640.8
2016-03-20,2016,organic,1.36,small,4084.02
2016-03-13,2016,organic,1.45,large,2961.23
2016-03-06,2016,organic,1.56,extra_large,2293.8
2016-02-28,2016,organic,1.67,small,1660.96
2016-02-21,2016,organic,1.58,large,2208.87
2016-02-14,2016,organic,1.55,extra_large,2382.19
2016-02-07,2016,organic,1.61,small,1930.59
2016-01-31,2016,organic,1.54,large,2915.25
2016-01-24,2016,organic,1.5,extra_large,3547.9
2016-01-17,2016,organic,1.66,small,1819.8
2016-01-10,2016,organic,1.6,large,2960.37
2016-01-03,2016,organic,1.58,extra_large,2556.02
2016-12-25,2016,organic,1.21,small,61519.06
2016-12-18,2016,organic,1.1,large,72576.61
2016-12-11,2016,organic,1.12,extra_large,76243.28
2016-12-04,2016,organic,1.21,small,71547.08
2016-11-27,2016,organic,1.18,large,87574.61
2016-11-20,2016,organic,1.22,extra_large,86058.97
2016-11-13,2016,organic,1.24,small,101256.52
2016-11-06,2016,organic,1.44,large,88073.25
2016-10-30,2016,organic,1.48,extra_large,48810.74
2016-10-23,2016,organic,1.41,small,33406.72
2016-10-16,2016,organic,1.09,large,87387.04
2016-10-09,2016,organic,1.09,extra_large,91417.02
2016-10-02,2016,organic,1.14,small,69267.73
2016-09-25,2016,organic,1.15,large,74315.57
2016-09-18,2016,organic,1.14,extra_large,81566.46
2016-09-11,2016,organic,1.07,small,111830.94
2016-09-04,2016,organic,1.08,large,121177.47
2016-08-28,2016,organic,1.04,extra_large,127265.81
2016-08-21,2016,organic,0.97,small,176063.71
2016-08-14,2016,organic,0.98,large,197599.5
2016-08-07,2016,organic,1.26,extra_large,87724.7
2016-07-31,2016,organic,1.22,small,86252.62
2016-07-24,2016,organic,1.21,large,77254.2
2016-07-17,2016,organic,1.21,extra_large,67145.16
2016-07-10,2016,organic,1.18,small,58363.28
2016-07-03,2016,organic,1.13,large,57493.09
2016-06-26,2016,organic,1.17,extra_large,66595.53
2016-06-19,2016,organic,1.14,small,66587.48
2016-06-12,2016,organic,1.11,large,71816.74
